Numero Empleado,Numero Orden,"Codigos serial ,QR",Version Firmware,Prueba LEDS,Prueba LCDS,Prueba pulsacion Botones,Prueba entradas digitales,Hora y Fecha
3449,003601,"BV25082310031 , T250802654 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,13:54:02_25-02-25
3449,003601,"BV25082310070 , T250802627 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,13:55:21_25-02-25
3449,003601,"BV25082310055 , T250802647 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,13:56:41_25-02-25
3449,003601,"BV25082310039 , T250802635 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,13:58:00_25-02-25
3449,003601,"BV25082310054 , T250802694 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,13:59:29_25-02-25
3449,003601,"BV25082310045 , T250802630 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:01:07_25-02-25
3449,003601,"BV25082310044 , T250802632 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:02:37_25-02-25
3449,003601,"BV25082310052 , T250802701 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 0})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:03:57_25-02-25
3449,003601,"BV25082310052 , T250802701 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:05:17_25-02-25
3449,003601,"BV25082310042 , T250802693 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:06:38_25-02-25
3449,003601,"BV25082310040 , T250802703 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:08:06_25-02-25
3449,003601,"BV25082310047 , T250802629 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:09:28_25-02-25
3449,003601,"BV25082310034 , T250802677 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:10:51_25-02-25
3449,003601,"BV25082310033 , T250802649 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:12:12_25-02-25
3449,003601,"BV25082310032 , T250802645 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:13:31_25-02-25
3449,003601,"BV25082310035 , T250802651 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:14:54_25-02-25
3449,003601,"BV25082310056 , T250802655 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:16:14_25-02-25
3449,003601,"BV25082310071 , T250802706 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:17:34_25-02-25
3449,003601,"BV25082310073 , T250802631 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:19:03_25-02-25
3449,003601,"BV25082310051 , T250802657 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:21:13_25-02-25
3449,003601,"BV25082310041 , T250802699 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:22:37_25-02-25
3449,003601,"BV25082310030 , T250802650 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:23:57_25-02-25
3449,003601,"BV25082310076 , T250802713 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:25:16_25-02-25
3449,003601,"BV25082310074 , T250802714 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:26:34_25-02-25
3449,003601,"BV25082310075 , T250802695 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:28:00_25-02-25
3449,003601,"BV25082310078 , T250802646 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:29:33_25-02-25
3449,003601,"BV25082310079 , T250802716 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:30:59_25-02-25
3449,003601,"BV25082310080 , T250802708 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:32:21_25-02-25
3449,003601,"BV25082310081 , T250802739 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:34:06_25-02-25
3449,003601,"BV25082310082 , T250802702 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:35:27_25-02-25
3449,003601,"BV25082310048 , T250802698 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:37:04_25-02-25
3449,003601,"BV25082310086 , T250802724 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,14:58:00_25-02-25
3449,003601,"BV25082310049 , T250802628 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:00:04_25-02-25
3449,003601,"BV25082310050 , T250802652 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:01:27_25-02-25
3449,003601,"BV25082310089 , T250802712 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:02:48_25-02-25
3449,003601,"BV25082310069 , T250802642 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:04:09_25-02-25
3449,003601,"BV25082310087 , T250802710 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:06:02_25-02-25
3449,003601,"BV25082310117 , T250802735 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:07:55_25-02-25
3449,003601,"BV25082310088 , T250802704 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:09:35_25-02-25
3449,003601,"BV25082310085 , T250802711 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:11:11_25-02-25
3449,003601,"BV25082310119 , T250802741 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:15:12_25-02-25
3449,003601,"BV25082310118 , T250802734 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:16:39_25-02-25
3449,003601,"BV25082310116 , T250802743 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:18:16_25-02-25
3449,003601,"BV25082310112 , T250802737 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:19:43_25-02-25
3449,003601,"BV25082310115 , T250802664 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:21:10_25-02-25
3449,003601,"BV25082310111 , T250802729 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:22:36_25-02-25
3449,003601,"BV25082310110 , T250802736 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:24:04_25-02-25
3449,003601,"BV25082310099 , T250802727 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:25:42_25-02-25
3449,003601,"BV25082310090 , T250802717 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:27:23_25-02-25
3449,003601,"BV25082310084 , T250802700 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:28:56_25-02-25
3449,003601,"BV25082310083 , T250802715 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:30:22_25-02-25
3449,003601,"BV25082310059 , T250802638 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:31:44_25-02-25
3449,003601,"BV25082310058 , T250802658 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:33:05_25-02-25
3449,003601,"BV25082310061 , T250802656 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:34:32_25-02-25
3449,003601,"BV25082310060 , T250802637 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:35:52_25-02-25
3449,003601,"BV25082310065 , T250802661 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:37:18_25-02-25
3449,003601,"BV25082310062 , T250802641 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:38:40_25-02-25
3449,003601,"BV25082310063 , T250802643 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:50:12_25-02-25
3449,003601,"BV25082310114 , T250802732 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:51:46_25-02-25
