Numero Empleado,Numero Orden,"Codigos serial ,QR",Version Firmware,Prueba LEDS,Prueba LCDS,Prueba pulsacion Botones,Prueba entradas digitales,Hora y Fecha
1234,123456,"IK2506231T250602348 , T250602348 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 9575: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,09:29:36_19-02-25
1234,123456,"IK2506231T250602333 , T250602333 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 9578: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,09:31:18_19-02-25
1234,123456,"BQ244423100480013 , BQ2443231146700013 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 9581: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 0})",PASS,PASS,09:33:16_19-02-25
1234,123456,"hy666 , ui777 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 0, 9584: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 0})",PASS,PASS,09:34:51_19-02-25
1234,123456,"hg999 , iu777 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 0, 9587: 0})","('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0})",PASS,PASS,09:36:41_19-02-25
1234,123456,"po00 , kjkj00 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 9590: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 0})",PASS,PASS,09:38:12_19-02-25
1234,123456,"lo999 , po99 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 0, 9593: 0})","('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0})",PASS,PASS,09:41:35_19-02-25
1234,123456,"poo99 , pi88 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 9596: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,09:43:04_19-02-25
1234,123456,"kj999 , hj7777 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 9599: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,09:44:34_19-02-25
1234,123456,"ui888 , gy777 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 9602: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,09:46:05_19-02-25
1234,123456,"iu888 , oii00 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 9605: 0})","('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0})",PASS,PASS,09:47:59_19-02-25
1234,123456,"BG455555 , IC45555 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 9608: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,09:50:09_19-02-25
1234,123456,"ER44 , WC333 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 9611: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,09:51:36_19-02-25
1234,123456,"IK2506231T250602334 , T250602334 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 9614: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,09:54:22_19-02-25
1234,123456,"YU777 , YU88 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 9617: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,09:56:29_19-02-25
1234,123456,"IK2506231T250602334 , T250602334 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 9620: 0})","('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0})",PASS,PASS,09:58:29_19-02-25
1234,123456,"IK2506231T250602334 , T250602334 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 9623: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 0, 9: 1, 10: 1})",PASS,PASS,10:00:17_19-02-25
1234,123456,"IU88 , YU77 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 0, 9: 1, 10: 1, 9626: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,10:02:59_19-02-25
1234,123456,"YY6 , NM66 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 0, 9: 1, 10: 1, 9629: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 0, 9: 1, 10: 1})",PASS,PASS,10:06:18_19-02-25
1234,123456,"NB66 , HJ66 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 0, 3: 1, 5: 1, 6: 1, 7: 1, 8: 0, 9: 1, 10: 1, 9632: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,10:09:25_19-02-25
1234,123456,"rt555 , re444 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {})",PASS,PASS,12:02:35_19-02-25
1234,123456,"IK2506231T250602348 , T250602348 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 9761: 1})","('FAIL', {1: 0, 2: 1, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0})",PASS,PASS,12:04:04_19-02-25
1234,123456,"sd22 , we2 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 0, 7: 0, 8: 1, 9: 0, 10: 1, 11: 1})","('PASS', {})",PASS,PASS,12:05:27_19-02-25
1234,123456,"as222 , we222 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 9765: 0})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,12:06:46_19-02-25
1234,123456,"sd332323 , asd22 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0})",PASS,PASS,12:08:12_19-02-25
1234,123456,"rt5 , oi8 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 1, 3: 1, 4: 1, 5: 0, 6: 0, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 1, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0})",PASS,PASS,12:49:20_19-02-25
1234,123456,"IK2506231T250602348 , T250602348 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 0, 9: 1, 10: 1})",PASS,PASS,12:51:24_19-02-25
1234,123456,"hy66 , hy66 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,12:52:45_19-02-25
1234,123456,"ki888 , io99 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 0, 7: 0, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0})",PASS,PASS,12:54:13_19-02-25
1234,123456,"IK2506231T250602333 , T250602333 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,12:55:54_19-02-25
1234,123456,"ju77 , op99 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 1, 2: 1, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0})",PASS,PASS,12:57:31_19-02-25
1234,123456,"IK2506231T250602329 , T250602329 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,13:14:19_19-02-25
1234,123456,"IK2506231T250602329 , T250602329 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1})","('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0})",PASS,PASS,13:25:03_19-02-25
1234,123456,"IK2506231T250602329 , T250602329 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('FAIL', {1: 1, 2: 0, 3: 0, 4: 0, 5: 0, 6: 1, 7: 0, 8: 0, 9: 0, 10: 1, 11: 1})","('FAIL', {1: 0, 2: 0, 3: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0})",PASS,PASS,13:27:51_19-02-25
1234,123456,"IK2506231T250602329 , T250602329 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,13:30:14_19-02-25
1234,123456,"IK2506231T250602329 , T250602329 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,13:31:39_19-02-25
1234,123456,"BV25082310014 , T250802675 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:15:17_19-02-25
1234,123456,"BV25082310020 , T250802692 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:16:55_19-02-25
1234,123456,"BV25082310022 , T250802681 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:19:29_19-02-25
1234,123456,"BV25082310019 , T250802687 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:20:57_19-02-25
1234,123456,"BV25082310015 , T250802680 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:23:43_19-02-25
1234,123456,"BV25082310007 , T250802670 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:25:20_19-02-25
1234,123456,"BV25082310006 , T250802685 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:26:50_19-02-25
1234,123456,"BV25082310005 , T250802667 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:28:16_19-02-25
1234,123456,"BV25082310005 , T250802667 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:29:35_19-02-25
1234,123456,"BV25082310003 , T250802666 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:31:03_19-02-25
1234,123456,"BV25082310008 , T250802671 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:32:29_19-02-25
1234,123456,"BV25082310008 , T250802671 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:37:44_19-02-25
1234,123456,"BV25082310005 , T250802667 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:39:04_19-02-25
1234,123456,"BV25082310005 , T250802667 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 1, 2: 0, 3: 1, 5: 0, 6: 0, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:40:40_19-02-25
1234,123456,"BV25082310005 , T250802667 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:42:22_19-02-25
1234,123456,"rt5555 , ui888 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 1, 2: 1, 3: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:44:49_19-02-25
1234,123456,"rt5555 , qe1111 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 2: 1, 3: 1, 5: 1, 7: 1, 8: 1, 9: 1, 10: 1})",PASS,PASS,14:47:11_19-02-25
